y_pred,y_eval,residuals
2303.968195210617,2311.8,-7.8318047893831135
2303.968195210617,2319.3,-15.331804789383114
2303.968195210617,2325.8,-21.831804789383114
2303.968195210617,2323.6,-19.63180478938284
2313.5085058244217,2324.9,-11.391494175578373
2313.5085058244217,2331.1,-17.59149417557819
2313.5085058244217,2331.4,-17.891494175578373
2313.5085058244217,2332.0,-18.491494175578282
2313.5085058244217,2332.2,-18.6914941755781
2310.6255000921847,2336.0,-25.374499907815334
2310.6255000921847,2334.4,-23.774499907815425
2313.5085058244217,2332.0,-18.491494175578282
2313.5085058244217,2331.3,-17.791494175578464
2313.5085058244217,2329.5,-15.991494175578282
2313.5085058244217,2330.0,-16.491494175578282
2310.6255000921847,2332.2,-21.574499907815152
2310.6255000921847,2336.0,-25.374499907815334
2310.6255000921847,2336.1,-25.474499907815243
2310.6255000921847,2334.3,-23.674499907815516
2310.6255000921847,2334.6,-23.974499907815243
2313.5085058244217,2330.2,-16.6914941755781
2313.5085058244217,2329.6,-16.09149417557819
2310.6255000921847,2332.6,-21.974499907815243
2313.5085058244217,2331.2,-17.6914941755781
2313.5085058244217,2330.0,-16.491494175578282
2313.5085058244217,2326.3,-12.791494175578464
2310.6255000921847,2336.0,-25.374499907815334
2310.6255000921847,2333.1,-22.474499907815243
2310.6255000921847,2332.5,-21.874499907815334
2313.5085058244217,2321.2,-7.6914941755781
2313.5085058244217,2324.6,-11.091494175578191
2302.036649530458,2325.4,-23.363350469542183
2303.968195210617,2327.2,-23.23180478938275
2303.968195210617,2307.3,-3.3318047893831135
2428.4718475175,2429.0,-0.5281524824999906
2428.4718475175,2417.5,10.97184751750001
2394.5518124210753,2419.1,-24.548187578924626
2394.5518124210753,2420.3,-25.7481875789249
2394.5518124210753,2413.6,-19.048187578924626
2394.5518124210753,2415.7,-21.148187578924535
2396.708287715018,2417.8,-21.09171228498235
2430.6283228114426,2428.7,1.9283228114427402
2430.6283228114426,2421.5,9.128322811442558
2396.708287715018,2415.9,-19.19171228498226
2396.708287715018,2408.5,-11.791712284982168
2396.708287715018,2402.6,-5.891712284982077
2396.708287715018,2401.1,-4.391712284982077
2396.708287715018,2392.8,3.90828771501765
2394.5518124210753,2394.7,-0.14818757892453505
2382.8516492997874,2382.9,-0.048350700212722586
2380.695174005845,2389.5,-8.80482599415518
2382.8516492997874,2373.7,9.15164929978755
2380.695174005845,2377.8,2.8951740058446376
2380.695174005845,2379.0,1.6951740058448195
2380.695174005845,2377.4,3.2951740058447285
2380.695174005845,2376.7,3.9951740058450014
2373.806458044327,2362.1,11.706458044327064
2373.806458044327,2363.4,10.406458044326882
2375.9629333382695,2341.1,34.86293333826961
2375.9629333382695,2346.8,29.16293333826934
2375.9629333382695,2345.5,30.462933338269522
2330.0655824777946,2326.5,3.565582477794578
2330.0655824777946,2331.2,-1.13441752220524
2276.650068647818,2272.5,4.150068647817989
2276.650068647818,2275.0,1.6500686478179887
2286.516183949782,2276.4,10.116183949781771
2323.829559176943,2303.6,20.229559176942985
2289.3991896820185,2254.5,34.89918968201846
2282.922826821937,2225.6,57.32282682193727
2289.3991896820185,2242.0,47.39918968201846
2282.922826821937,2227.6,55.32282682193727
2246.8163354501694,2182.0,64.81633545016939
2246.8163354501694,2177.7,69.11633545016957
2264.4209902733487,2211.8,52.620990273348525
2373.806458044327,2364.9,8.906458044326882
2373.806458044327,2374.6,-0.7935419556729357
2373.806458044327,2355.6,18.206458044327064
2373.806458044327,2352.6,21.206458044327064
2369.9275250547157,2358.6,11.327525054715807
2373.806458044327,2371.0,2.8064580443269733
2380.695174005845,2378.1,2.5951740058449104
2380.695174005845,2373.5,7.1951740058448195
2395.700504800168,2412.6,-16.899495199832018
2428.4718475175,2418.3,10.171847517499828
2428.4718475175,2424.2,4.271847517500191
2428.4718475175,2429.0,-0.5281524824999906
2428.4718475175,2424.8,3.6718475174998275
2428.4718475175,2435.9,-7.4281524825000815
2428.4718475175,2440.6,-12.1281524824999
2428.4718475175,2439.3,-10.828152482500172
2428.4718475175,2434.4,-5.9281524825000815
2438.4930214827386,2440.5,-2.0069785172613592
2438.4930214827386,2438.3,0.19302148273845887
2438.4930214827386,2437.8,0.6930214827384589
2438.4930214827386,2439.9,-1.4069785172614502
2450.312477838991,2449.6,0.7124778389911626
2450.312477838991,2449.4,0.9124778389909807
2450.312477838991,2457.2,-6.8875221610087465
2450.312477838991,2454.6,-4.287522161008837
2450.312477838991,2454.8,-4.48752216100911
2450.312477838991,2461.0,-10.687522161008928
2450.312477838991,2444.2,6.1124778389912535
2450.312477838991,2440.8,9.51247783899089
2438.4930214827386,2451.9,-13.40697851726145
2450.312477838991,2444.8,5.51247783899089
2450.312477838991,2440.4,9.91247783899098
2450.312477838991,2452.7,-2.3875221610087465
2438.4930214827386,2432.6,5.893021482738732
2438.4930214827386,2434.6,3.8930214827387317
2438.4930214827386,2436.6,1.8930214827387317
2380.695174005845,2384.2,-3.5048259941549986
2380.695174005845,2384.3,-3.6048259941553624
2394.5518124210753,2397.2,-2.648187578924535
2394.5518124210753,2403.0,-8.448187578924717
2380.695174005845,2396.6,-15.90482599415509
2380.695174005845,2388.4,-7.7048259941552715
2381.8438663849374,2383.9,-2.056133615062663
2380.695174005845,2390.5,-9.80482599415518
2373.806458044327,2364.2,9.606458044327155
2373.806458044327,2358.7,15.106458044327155
2373.806458044327,2373.0,0.8064580443269733
2380.695174005845,2388.3,-7.604825994155362
2369.9275250547157,2375.3,-5.372474945284466
2373.806458044327,2376.9,-3.0935419556731176
2369.9275250547157,2375.7,-5.772474945284102
2369.9275250547157,2380.9,-10.972474945284375
2369.9275250547157,2377.0,-7.072474945284284
2373.806458044327,2395.2,-21.393541955672845
2369.9275250547157,2397.7,-27.772474945284102
2373.806458044327,2379.1,-5.293541955672936
2380.695174005845,2388.2,-7.504825994154999
2380.695174005845,2420.5,-39.80482599415518
2394.5518124210753,2401.3,-6.748187578924899
2394.5518124210753,2403.5,-8.948187578924717
2394.5518124210753,2407.9,-13.348187578924808
2394.5518124210753,2414.7,-20.148187578924535
2380.695174005845,2383.8,-3.1048259941553624
2373.806458044327,2377.4,-3.5935419556731176
2373.806458044327,2379.2,-5.393541955672845
2380.695174005845,2395.4,-14.704825994155271
2373.806458044327,2369.2,4.606458044327155
2373.806458044327,2370.7,3.106458044327155
2353.065714677022,2343.2,9.86571467702197
2353.065714677022,2352.6,0.46571467702187874
2323.829559176943,2302.8,21.029559176942712
2313.9634438749786,2332.9,-18.936556125021525
2320.1994671758303,2356.3,-36.10053282416993
2313.9634438749786,2311.2,2.7634438749787478
2320.1994671758303,2342.2,-22.000532824169568
2313.9634438749786,2298.9,15.063443874978475
2276.650068647818,2284.6,-7.94993135218192
2276.650068647818,2282.7,-6.049931352181829
2320.1994671758303,2333.5,-13.30053282416975
2276.650068647818,2266.3,10.350068647817807
2276.650068647818,2280.7,-4.049931352181829
2313.9634438749786,2310.4,3.563443874978475
2320.1994671758303,2311.6,8.599467175830341
2313.9634438749786,2312.5,1.4634438749785659
2313.9634438749786,2307.9,6.063443874978475
2323.829559176943,2313.7,10.129559176943076
2283.1576574902465,2279.2,3.9576574902466746
2283.1576574902465,2280.1,3.0576574902465836
2283.1576574902465,2276.7,6.457657490246675
2289.6340203503282,2282.6,7.034020350328319
2283.1576574902465,2278.7,4.457657490246675
2289.6340203503282,2277.8,11.834020350328046
2289.6340203503282,2284.1,5.534020350328319
2289.6340203503282,2283.1,6.534020350328319
2289.6340203503282,2286.2,3.43402035032841
