y_pred,y_eval,residuals
2349.32,2352.5,-3.1799999999998363
2350.96,2350.5,0.4600000000000364
2349.62,2358.1,-8.480000000000018
2350.62,2357.4,-6.7800000000002
2369.0,2358.6,10.400000000000091
2369.0,2360.1,8.900000000000091
2348.92,2358.9,-9.980000000000018
2348.92,2352.7,-3.7799999999997453
2348.42,2352.8,-4.380000000000109
2349.0,2349.2,-0.1999999999998181
2349.0,2351.0,-2.0
2339.1,2342.0,-2.900000000000091
2335.58,2343.0,-7.420000000000073
2339.7200000000003,2342.3,-2.5799999999999272
2339.7200000000003,2345.3,-5.579999999999927
2333.1400000000003,2342.5,-9.359999999999673
2333.1400000000003,2337.0,-3.8599999999996726
2337.0,2346.6,-9.599999999999909
2337.0,2341.9,-4.900000000000091
2338.0199999999995,2340.0,-1.980000000000473
2337.7799999999997,2340.0,-2.2200000000002547
2337.94,2345.8,-7.860000000000127
2337.94,2339.9,-1.9600000000000364
2341.6,2345.5,-3.900000000000091
2338.7,2347.6,-8.900000000000091
2333.88,2339.4,-5.519999999999982
2333.88,2342.3,-8.420000000000073
2334.2200000000003,2340.9,-6.679999999999836
2337.2,2339.4,-2.200000000000273
2335.94,2340.7,-4.7599999999997635
2335.94,2339.7,-3.7599999999997635
2335.8,2340.3,-4.5
2332.6799999999994,2337.0,-4.3200000000006185
2332.6799999999994,2335.1,-2.4200000000005275
2205.84,2214.4,-8.559999999999945
2187.3399999999997,2224.8,-37.46000000000049
2195.36,2209.8,-14.440000000000055
2210.0600000000004,2214.3,-4.239999999999782
2207.2400000000002,2216.6,-9.359999999999673
2192.04,2214.9,-22.860000000000127
2230.42,2246.0,-15.579999999999927
2234.04,2241.9,-7.860000000000127
2218.4799999999996,2238.8,-20.32000000000062
2223.0924119364818,2238.7,-15.607588063518051
2223.0924119364818,2240.2,-17.10758806351805
2227.192411936482,2242.5,-15.30758806351787
2236.5,2217.6,18.90000000000009
2247.25,2213.2,34.05000000000018
2223.3799999999997,2211.8,11.579999999999472
2231.3,2226.8,4.5
2225.4199999999996,2222.1,3.319999999999709
2226.2,2235.2,-9.0
2218.78,2231.4,-12.61999999999989
2232.14,2232.6,-0.4600000000000364
2243.94,2249.4,-5.460000000000036
2238.28,2239.7,-1.419999999999618
2240.082,2247.9,-7.818000000000211
2254.4800000000005,2252.2,2.280000000000655
2250.3199999999997,2257.1,-6.7800000000002
2269.1400000000003,2260.5,8.640000000000327
2253.8599999999997,2253.7,0.15999999999985448
2258.24,2263.7,-5.460000000000036
2258.24,2251.6,6.639999999999873
2272.6800000000003,2266.4,6.2800000000002
2272.6800000000003,2270.8,1.8800000000001091
2274.54,2271.4,3.1399999999998727
2274.54,2268.9,5.639999999999873
2284.02,2293.6,-9.579999999999927
2284.02,2282.0,2.019999999999982
2277.12,2281.5,-4.380000000000109
2301.1,2304.8,-3.700000000000273
2301.1,2313.8,-12.700000000000273
2298.2400000000002,2304.6,-6.359999999999673
2298.2400000000002,2294.3,3.9400000000000546
2300.96,2308.6,-7.639999999999873
2332.54,2331.6,0.9400000000000546
2327.96,2324.3,3.6599999999998545
2304.7799999999997,2300.7,4.079999999999927
2312.1400000000003,2317.7,-5.559999999999491
2305.7200000000003,2311.9,-6.179999999999836
2290.32,2295.6,-5.279999999999745
2290.32,2296.9,-6.579999999999927
2278.26,2283.2,-4.9399999999996
2288.68,2297.1,-8.420000000000073
2278.2599999999998,2280.8,-2.5400000000004184
2273.42,2277.0,-3.5799999999999272
2255.5800000000004,2258.8,-3.2199999999998
2255.78,2259.0,-3.2199999999998
2248.56,2250.6,-2.0399999999999636
2255.38,2259.7,-4.319999999999709
2241.92,2244.6,-2.6799999999998363
2243.48,2248.0,-4.519999999999982
2233.7599999999998,2239.0,-5.2400000000002365
2229.7799999999997,2226.6,3.1799999999998363
2231.46,2235.0,-3.5399999999999636
2234.6800000000003,2247.0,-12.319999999999709
2242.46,2248.0,-5.539999999999964
2268.42,2271.0,-2.5799999999999272
2271.4,2270.0,1.400000000000091
2257.12,2260.0,-2.880000000000109
2257.12,2261.0,-3.880000000000109
2249.96,2260.0,-10.039999999999964
2249.96,2260.0,-10.039999999999964
2276.78,2283.0,-6.2199999999998
2285.7599999999998,2293.0,-7.2400000000002365
2285.1400000000003,2294.0,-8.859999999999673
2272.46,2275.0,-2.5399999999999636
2277.3599999999997,2286.0,-8.640000000000327
2256.48,2258.0,-1.5199999999999818
2257.4399999999996,2254.0,3.4399999999996
2255.62,2255.0,0.6199999999998909
2250.02,2309.0,-58.98000000000002
2260.1,2266.0,-5.900000000000091
2263.2400000000002,2256.0,7.2400000000002365
2275.62,2274.0,1.6199999999998909
2299.8599999999997,2300.0,-0.14000000000032742
1876.0188216000001,1966.1,-90.08117839999977
1976.3187302,2174.0,-197.6812698000001
2238.2,2264.8,-26.600000000000364
2263.7,2261.7,2.0
2274.38,2277.3,-2.9200000000000728
2278.24,2286.6,-8.360000000000127
2271.3,2281.9,-10.599999999999909
2274.24,2283.6,-9.360000000000127
2270.1,2292.7,-22.59999999999991
2274.7799999999997,2289.2,-14.420000000000073
2299.7200000000003,2302.5,-2.7799999999997453
2305.576,2310.5,-4.923999999999978
2289.674,2291.3,-1.6260000000002037
2341.52,2350.3,-8.7800000000002
2326.9533333333334,2341.3,-14.346666666666806
2285.434,2289.5,-4.0659999999998035
2277.46,2280.0,-2.5399999999999636
2303.8599999999997,2304.0,-0.14000000000032742
2314.726,2342.8,-28.07400000000007
2311.38,2304.9,6.480000000000018
2306.42,2295.2,11.220000000000255
