iter	RMSE
1666	21.6344113
1667	21.63044368
1668	21.62584818
1669	21.62307714
1670	21.62120966
1671	21.61756738
1672	21.61382796
1673	21.60903386
1674	21.60578046
1675	21.60278332
1676	21.59921797
1677	21.59292225
1678	21.58898418
1679	21.58506596
1680	21.58095551
1681	21.57626346
1682	21.57000763
1683	21.56610464
1684	21.56148187
1685	21.55538028
1686	21.55172712
1687	21.54827523
1688	21.54628704
1689	21.54431494
1690	21.54162091
1691	21.53706137
1692	21.53039425
1693	21.52672185
1694	21.52442713
1695	21.52085548
1696	21.51698842
1697	21.51430719
1698	21.51070845
1699	21.50653002
1700	21.50392168
1701	21.50023054
1702	21.49728238
1703	21.49303002
1704	21.48928803
1705	21.48471771
1706	21.48153641
1707	21.47844284
1708	21.47470207
1709	21.46971584
1710	21.46829456
1711	21.46491698
1712	21.46131754
1713	21.459694
1714	21.45499651
1715	21.45118698
1716	21.44755928
1717	21.44187371
1718	21.4369875
1719	21.43341548
1720	21.4318044
1721	21.42960435
1722	21.428214
1723	21.42472341
1724	21.42069019
1725	21.41723381
1726	21.41564517
1727	21.41257839
1728	21.40906196
1729	21.40554692
1730	21.40211866
1731	21.39896351
1732	21.39529935
1733	21.39095935
1734	21.38638113
1735	21.38229308
1736	21.38045265
1737	21.37711804
1738	21.37339257
1739	21.37029188
1740	21.36871612
1741	21.36715527
1742	21.36476484
1743	21.36176953
1744	21.35858598
1745	21.35456518
1746	21.35171831
1747	21.34780402
1748	21.34582349
1749	21.34237092
1750	21.33968207
1751	21.3373584
1752	21.33403759
1753	21.32980268
1754	21.32826659
1755	21.32336469
1756	21.3207375
1757	21.31603206
1758	21.31450855
1759	21.31160942
1760	21.30963087
1761	21.30668017
1762	21.30397589
1763	21.30067657
1764	21.29779467
1765	21.2938122
1766	21.28941994
1767	21.28792245
1768	21.28524115
1769	21.28079803
1770	21.27486724
1771	21.27230638
1772	21.27082208
1773	21.26649605
1774	21.26334264
1775	21.25828659
1776	21.25485857
1777	21.25163912
1778	21.248992
1779	21.24273972
1780	21.23992336
1781	21.23584952
1782	21.23253443
1783	21.22965019
1784	21.22617495
1785	21.2233044
1786	21.21918957
1787	21.21495826
1788	21.2120211
1789	21.20878512
1790	21.20435172
1791	21.2008726
1792	21.1988347
1793	21.19471816
1794	21.19326739
1795	21.1912456
1796	21.18957918
1797	21.18564127
1798	21.18193541
1799	21.1761979
1800	21.17134677
1801	21.17022795
1802	21.16633319
1803	21.16427605
1804	21.16013212
1805	21.15615922
1806	21.15232046
1807	21.14903051
1808	21.1430074
1809	21.14062195
1810	21.13611938
1811	21.13345306
1812	21.12951675
1813	21.12580286
1814	21.1205417
1815	21.11681318
1816	21.11230459
1817	21.11037093
1818	21.10893346
1819	21.10620966
1820	21.10271263
1821	21.09909707
1822	21.0951754
1823	21.09069822
1824	21.08753817
1825	21.08488742
1826	21.08277027
1827	21.07682177
1828	21.0754073
1829	21.07240239
1830	21.06933485
1831	21.06655064
1832	21.06309651
1833	21.05940587
1834	21.05586374
1835	21.05269348
1836	21.04931251
1837	21.04379958
1838	21.03798945
1839	21.03639836
1840	21.03206718
1841	21.02952566
1842	21.02799439
1843	21.02526375
1844	21.02196469
1845	21.01884189
1846	21.01677579
1847	21.01423082
1848	21.01238174
1849	21.00701419
1850	21.00482652
1851	21.00218382
1852	21.00001218
1853	20.99586037
1854	20.99242783
1855	20.98863046
1856	20.98489061
1857	20.98150957
1858	20.97802999
1859	20.97643215
1860	20.9722243
1861	20.9702531
1862	20.96737573
1863	20.96445595
1864	20.96114087
1865	20.95639108
1866	20.95258801
1867	20.94891845
1868	20.94527336
1869	20.94208928
1870	20.93659612
1871	20.93161963
1872	20.92973674
1873	20.92787141
1874	20.92274768
1875	20.9169145
1876	20.91320166
1877	20.91140963
1878	20.90946395
1879	20.90613891
1880	20.9037384
1881	20.90007101
1882	20.89802699
1883	20.89248866
1884	20.88846543
1885	20.88517264
1886	20.88092156
1887	20.87672445
1888	20.87199273
1889	20.86868995
1890	20.86453701
1891	20.86063372
1892	20.85717941
1893	20.85463369
1894	20.85134787
1895	20.84755816
1896	20.84210551
1897	20.83894723
1898	20.83720008
1899	20.8341434
1900	20.83276856
1901	20.83076688
1902	20.82616538
1903	20.81977363
1904	20.81693704
1905	20.81357332
1906	20.81221111
1907	20.80862443
1908	20.80533744
1909	20.80133664
1910	20.79908928
1911	20.79683552
1912	20.79395388
1913	20.79152617
1914	20.78582758
1915	20.78266442
1916	20.77942859
1917	20.77492301
1918	20.77117928
1919	20.76676463
1920	20.76148363
1921	20.75765551
1922	20.75474311
1923	20.75066127
1924	20.74690734
1925	20.74343583
1926	20.74041539
1927	20.73921831
1928	20.73743168
1929	20.73427055
1930	20.73308656
1931	20.72866676
1932	20.72569775
1933	20.72140076
1934	20.71887069
1935	20.71770912
1936	20.71603006
1937	20.71181185
1938	20.70879838
1939	20.7041532
1940	20.70180636
1941	20.69825025
1942	20.6948453
1943	20.68984096
1944	20.68690293
1945	20.68555121
1946	20.68440907
1947	20.68307068
1948	20.68116913
1949	20.67732233
1950	20.67444319
1951	20.67187519
1952	20.66999949
1953	20.66574936
1954	20.66358073
1955	20.66026386
1956	20.65621146
1957	20.65171928
1958	20.64880356
1959	20.64747622
1960	20.64333596
1961	20.64038331
1962	20.63949564
1963	20.63658992
1964	20.63527421
1965	20.63397081
1966	20.63052113
1967	20.62555161
1968	20.62327621
1969	20.62136609
1970	20.61854863
1971	20.61596001
1972	20.61466698
1973	20.61222212
1974	20.60860638
1975	20.6058624
1976	20.60162213
1977	20.59893396
1978	20.59690069
1979	20.5939733
1980	20.59288532
1981	20.58851259
1982	20.58549471
1983	20.58348201
1984	20.58159771
1985	20.57910095
1986	20.57574566
1987	20.57302518
1988	20.57074965
1989	20.56647754
1990	20.56262141
1991	20.55943912
1992	20.55458797
1993	20.55130255
1994	20.54851711
1995	20.5452445
1996	20.54181643
1997	20.5388667
1998	20.53561221
1999	20.53388703
2000	20.53042263
2001	20.5266003
2002	20.52338311
2003	20.52002808
2004	20.51585418
2005	20.51390541
2006	20.51006735
2007	20.50733111
2008	20.50353258
2009	20.49962539
2010	20.49618098
2011	20.49333965
2012	20.49052242
2013	20.48926235
2014	20.48564237
2015	20.48316229
2016	20.47823733
2017	20.47699119
2018	20.47502063
2019	20.4716183
2020	20.46839708
2021	20.46561663
2022	20.46228555
2023	20.45851422
2024	20.45647394
2025	20.45278035
2026	20.44981792
2027	20.44617096
2028	20.44293998
2029	20.43840536
2030	20.4357554
2031	20.4346922
2032	20.43305789
2033	20.43012941
2034	20.42539523
2035	20.42224347
2036	20.41709161
2037	20.41456884
2038	20.41196849
2039	20.40956577
2040	20.40701183
2041	20.40195053
2042	20.39826931
2043	20.39446007
2044	20.3911603
2045	20.38851524
2046	20.38680589
2047	20.38325984
2048	20.38140616
2049	20.37829262
2050	20.37549022
2051	20.37239195
2052	20.36924901
2053	20.36660017
2054	20.36312508
2055	20.36035958
2056	20.35694365
2057	20.35229856
2058	20.34927992
2059	20.34732235
2060	20.34552106
2061	20.34206956
2062	20.33877754
2063	20.33522347
2064	20.33268955
2065	20.32890372
2066	20.32723449
2067	20.32389309
2068	20.3221592
2069	20.3165405
2070	20.31123171
2071	20.30756454
2072	20.3033311
2073	20.29810038
2074	20.29590036
2075	20.29253644
2076	20.2889273
2077	20.28446658
2078	20.27959302
2079	20.27772433
2080	20.274536
2081	20.27150899
2082	20.27015314
2083	20.26741833
2084	20.26458376
2085	20.26193117
2086	20.25856885
2087	20.25579177
2088	20.25368186
2089	20.24965551
2090	20.24419087
2091	20.24148233
2092	20.2379726
2093	20.23654988
2094	20.23333395
2095	20.23096122
2096	20.22942174
2097	20.22664054
2098	20.22516774
2099	20.22337567
2100	20.22139055
2101	20.21811283
2102	20.21424589
2103	20.21132209
2104	20.20784648
2105	20.20512809
2106	20.20272641
2107	20.19973111
2108	20.19708148
2109	20.19449636
2110	20.1931864
2111	20.19002481
2112	20.18570701
2113	20.18172762
2114	20.17904371
2115	20.17561355
2116	20.17417939
2117	20.17153082
2118	20.16872862
2119	20.16657439
2120	20.16559926
2121	20.16340957
2122	20.16064202
2123	20.15830938
2124	20.156109
2125	20.15303652
2126	20.14999694
2127	20.14716839
2128	20.14483519
2129	20.14387892
2130	20.14318268
2131	20.14102453
2132	20.13861323
2133	20.13651717
2134	20.13511974
2135	20.13282933
2136	20.13001691
2137	20.12795655
2138	20.1259107
2139	20.124378
2140	20.12142777
2141	20.11992517
2142	20.11708764
2143	20.11539171
2144	20.1133171
2145	20.10993657
2146	20.10586991
2147	20.10394144
2148	20.10104526
2149	20.09772676
2150	20.09679067
2151	20.0958605
2152	20.09247644
2153	20.09043719
2154	20.08910741
2155	20.08649194
2156	20.08547805
2157	20.08447772
2158	20.08231511
2159	20.07966931
2160	20.07658348
2161	20.07384259
2162	20.07207599
2163	20.07003067
2164	20.06716904
2165	20.06444179
2166	20.06178864
2167	20.05854054
2168	20.05512409
2169	20.05371362
2170	20.04874055
2171	20.04558983
2172	20.04273992
2173	20.04003379
2174	20.03774726
2175	20.03347722
2176	20.03067559
2177	20.02976713
2178	20.02890713
2179	20.02781434
2180	20.02294541
2181	20.02018133
2182	20.01789033
2183	20.01591538
2184	20.01370069
2185	20.01098714
2186	20.0084845
2187	20.00641081
2188	20.00389283
2189	20.0005941
2190	19.99995526
2191	19.99740124
2192	19.99652046
2193	19.99469822
2194	19.99041623
2195	19.98727427
2196	19.98591615
2197	19.98320462
2198	19.98094512
2199	19.98032037
2200	19.97776562
2201	19.97457896
2202	19.97237706
2203	19.96847919
2204	19.96723193
2205	19.96461309
2206	19.9628203
2207	19.9606584
2208	19.95811053
2209	19.95709307
2210	19.95598473
2211	19.95254955
2212	19.95015722
2213	19.94795068
2214	19.94556465
2215	19.94295107
2216	19.9410074
2217	19.936295
2218	19.93217023
2219	19.92964467
2220	19.92698564
2221	19.92455149
2222	19.92113997
2223	19.91899326
2224	19.91683233
2225	19.91579881
2226	19.91472731
2227	19.9121268
2228	19.90833517
2229	19.90502511
2230	19.90256053
2231	19.90044545
2232	19.89634852
2233	19.89366224
2234	19.88972916
2235	19.8875201
2236	19.88444234
2237	19.88043526
2238	19.87794893
2239	19.87609496
2240	19.87400909
2241	19.87144642
2242	19.86983679
2243	19.86697032
2244	19.86420519
2245	19.86230861
2246	19.85861325
2247	19.85487669
2248	19.85276347
2249	19.85043077
2250	19.84773173
2251	19.84560675
2252	19.84178954
2253	19.83809506
2254	19.83447238
2255	19.83224374
2256	19.83014792
2257	19.82774714
2258	19.8267451
2259	19.82585265
2260	19.82480987
2261	19.82230333
2262	19.81874817
2263	19.81670913
2264	19.81439936
2265	19.81192783
2266	19.8097673
2267	19.80905479
2268	19.80665005
2269	19.80362435
2270	19.80049291
2271	19.79826344
2272	19.79519789
2273	19.79146051
2274	19.78778809
2275	19.78574442
2276	19.78368812
2277	19.78240853
2278	19.77887469
2279	19.77619236
2280	19.772774
2281	19.77151131
2282	19.77054617
2283	19.76865157
2284	19.76713745
2285	19.76430333
2286	19.76152044
2287	19.75998808
2288	19.75675024
2289	19.75441475
2290	19.75206786
2291	19.74913547
2292	19.74772564
2293	19.74391718
2294	19.74291435
2295	19.74192475
2296	19.73914679
2297	19.73822075
2298	19.73605538
2299	19.73368841
2300	19.7307915
2301	19.72793924
2302	19.72575894
2303	19.72295153
2304	19.72100144
2305	19.71925148
2306	19.7155079
2307	19.71324315
2308	19.71048097
2309	19.70795036
2310	19.70557948
2311	19.70290892
2312	19.7001492
2313	19.6981988
2314	19.69598454
2315	19.69525858
2316	19.69329245
2317	19.69033399
2318	19.6893918
2319	19.68735271
2320	19.68603877
2321	19.68317945
2322	19.67994551
2323	19.67763787
2324	19.67573997
2325	19.67313699
2326	19.6713484
2327	19.66908151
2328	19.66551532
2329	19.6634006
2330	19.65970093
2331	19.6589156
2332	19.65623524
2333	19.65536794
2334	19.65422661
2335	19.65199917
2336	19.64835625
2337	19.64478301
2338	19.64249931
2339	19.63889161
2340	19.63619354
2341	19.63243343
2342	19.63025895
2343	19.6276319
2344	19.62637177
2345	19.62436153
2346	19.6224271
2347	19.62070954
2348	19.61720497
2349	19.61340294
2350	19.61050722
2351	19.60864307
2352	19.60569843
2353	19.60326716
2354	19.60214688
2355	19.59996804
2356	19.59711749
2357	19.59359415
2358	19.59092194
2359	19.58503793
2360	19.58263267
2361	19.58152598
2362	19.5780452
2363	19.57550254
2364	19.57345353
2365	19.57033576
2366	19.56781008
2367	19.56499901
2368	19.56262964
2369	19.5593314
2370	19.55758811
2371	19.55518968
2372	19.55399013
2373	19.551334
2374	19.55032941
2375	19.54716867
2376	19.54459222
2377	19.5427055
2378	19.54053955
2379	19.53844236
2380	19.53595382
2381	19.53359776
2382	19.5301637
2383	19.52895552
2384	19.52713181
2385	19.5244476
2386	19.52108794
2387	19.52039162
2388	19.517454
2389	19.51480828
2390	19.5137226
2391	19.51112822
2392	19.50885849
2393	19.50778452
2394	19.5058399
2395	19.50244439
2396	19.50010782
2397	19.49888976
2398	19.49563869
2399	19.49466287
2400	19.49127095
2401	19.48955784
2402	19.48686759
2403	19.48466956
2404	19.48220671
2405	19.47940676
2406	19.47603096
2407	19.47350341
2408	19.47244338
2409	19.47047576
2410	19.46864559
2411	19.46541997
2412	19.46278858
2413	19.45925532
2414	19.45616466
2415	19.45283853
2416	19.45063106
2417	19.4483369
2418	19.4466708
2419	19.44477514
2420	19.44372819
2421	19.44244107
2422	19.43961951
2423	19.43858397
2424	19.4372743
2425	19.43498073
2426	19.43255636
2427	19.43077035
2428	19.42938398
2429	19.42821222
2430	19.42637225
2431	19.42452178
2432	19.42227743
2433	19.4198772
2434	19.41730918
2435	19.41453627
2436	19.41278003
2437	19.41034465
2438	19.40755237
2439	19.40545474
2440	19.40273641
2441	19.40056348
2442	19.39771611
2443	19.39521321
2444	19.39265888
2445	19.39111606
2446	19.38848612
2447	19.38550793
2448	19.38327717
2449	19.38227027
2450	19.37612692
2451	19.37248563
2452	19.36998018
2453	19.36858916
2454	19.36582423
2455	19.36315617
2456	19.36121995
2457	19.35906343
2458	19.35708095
2459	19.35592667
2460	19.35380697
2461	19.35253526
2462	19.34947617
2463	19.34757503
2464	19.3469915
2465	19.34535672
2466	19.34396559
2467	19.34188568
2468	19.33949582
2469	19.33847503
2470	19.3373539
2471	19.33474133
2472	19.33225019
2473	19.33034676
2474	19.32793021
2475	19.32698789
2476	19.32511304
2477	19.32161976
2478	19.32069364
2479	19.31909133
2480	19.31638742
2481	19.3153756
2482	19.31300391
2483	19.31140961
2484	19.30857127
2485	19.30747098
2486	19.30333527
2487	19.3015125
2488	19.30050994
2489	19.29764408
2490	19.29466763
2491	19.29255892
2492	19.29040257
2493	19.2876126
2494	19.28462041
2495	19.28208468
2496	19.28054437
2497	19.27932888
2498	19.27585051
2499	19.27264425
2500	19.27050321
2501	19.26764485
2502	19.26524007
2503	19.26226169
2504	19.25933459
2505	19.25841056
2506	19.25526161
2507	19.25404946
2508	19.25256969
2509	19.25147662
2510	19.24853478
2511	19.24647904
2512	19.24451942
2513	19.24232382
2514	19.23830044
2515	19.2371658
2516	19.23259188
2517	19.23063257
2518	19.230073
2519	19.22736821
2520	19.22624727
2521	19.22498093
2522	19.22176991
2523	19.2186887
2524	19.21532767
2525	19.21448561
2526	19.21341563
2527	19.21177918
2528	19.20901958
2529	19.2079569
2530	19.20554433
2531	19.20308172
2532	19.20199258
2533	19.19984943
2534	19.19886191
2535	19.1949148
2536	19.19296012
2537	19.19198164
2538	19.18991314
2539	19.18903126
2540	19.18514211
2541	19.18417219
2542	19.18291846
2543	19.18036253
2544	19.17940188
2545	19.17725608
2546	19.1760225
2547	19.17350925
2548	19.17038899
2549	19.16804631
2550	19.16504343
2551	19.16409464
2552	19.16113406
2553	19.15816843
2554	19.15753346
2555	19.15466056
2556	19.15218587
2557	19.15103377
2558	19.14723129
2559	19.14541416
2560	19.14316796
2561	19.14046509
2562	19.13541343
2563	19.1320937
2564	19.13094007
2565	19.12827356
2566	19.12639702
2567	19.12532769
2568	19.1218629
2569	19.12079702
2570	19.11941291
2571	19.11568641
2572	19.11474468
2573	19.11265198
2574	19.1102932
2575	19.10936119
2576	19.10701685
2577	19.10504755
2578	19.10384674
2579	19.1029052
2580	19.1012818
2581	19.09912025
2582	19.09741164
2583	19.09483929
2584	19.09260052
2585	19.09099326
2586	19.08758089
2587	19.08392735
2588	19.08199878
2589	19.08048069
2590	19.07874559
2591	19.07782533
2592	19.07422505
2593	19.07331294
2594	19.07143803
2595	19.06855348
2596	19.06606761
2597	19.06306296
2598	19.06075462
2599	19.05917972
2600	19.05704718
2601	19.05485172
2602	19.05414781
2603	19.05259142
2604	19.05131457
2605	19.05007916
2606	19.0489463
2607	19.04657221
2608	19.04225184
2609	19.04129538
2610	19.03888802
2611	19.03629673
2612	19.0332531
2613	19.03021828
2614	19.0281095
2615	19.02738715
2616	19.02475492
2617	19.02285338
2618	19.02195144
2619	19.02091954
2620	19.01911675
2621	19.01536415
2622	19.01336034
2623	19.0122698
2624	19.00972799
2625	19.00768084
2626	19.00681539
2627	19.00464198
2628	19.00106381
2629	18.99887248
2630	18.99537988
2631	18.99293747
2632	18.99100807
2633	18.98910076
2634	18.98769156
2635	18.98420485
2636	18.98179068
2637	18.98115461
2638	18.97963602
2639	18.9784101
2640	18.97738281
2641	18.97574479
2642	18.97368739
2643	18.97183352
2644	18.96993944
2645	18.96685121
2646	18.96565633
2647	18.96301981
2648	18.95991242
2649	18.95716932
2650	18.95525111
2651	18.95367425
2652	18.95075548
2653	18.94895493
2654	18.94689945
2655	18.94623379
2656	18.94492043
2657	18.94360904
2658	18.94200584
2659	18.93968953
2660	18.93696446
2661	18.93447719
2662	18.92849423
2663	18.9250765
2664	18.92403521
2665	18.92162078
2666	18.92060222
2667	18.91888809
2668	18.91767038
2669	18.91631304
2670	18.9142085
2671	18.91252253
2672	18.90982651
2673	18.90757552
2674	18.90686154
2675	18.90587565
2676	18.90433488
2677	18.90332826
2678	18.90122837
2679	18.89961991
2680	18.89761503
2681	18.89676448
2682	18.89555528
2683	18.89324947
2684	18.89231226
2685	18.89168962
2686	18.8908337
2687	18.88874052
2688	18.88565309
2689	18.88442457
2690	18.88210999
2691	18.87927784
2692	18.87637335
2693	18.87345347
2694	18.87132961
2695	18.8691578
2696	18.86778952
2697	18.86688386
2698	18.86515111
2699	18.863199
2700	18.86025615
2701	18.85931794
2702	18.85837957
2703	18.85533304
2704	18.85300134
2705	18.84967462
2706	18.84881707
2707	18.84721799
2708	18.84458783
2709	18.84172682
2710	18.84110169
2711	18.83815028
2712	18.83582904
2713	18.83309827
2714	18.8306968
2715	18.82484724
2716	18.82359631
2717	18.82145008
2718	18.82013972
2719	18.81744812
2720	18.81579055
2721	18.81279471
2722	18.8098531
2723	18.80786872
2724	18.80619298
2725	18.80442722
2726	18.80177356
2727	18.79951739
2728	18.79808227
2729	18.79580577
2730	18.79249806
2731	18.79023543
2732	18.7880641
2733	18.78652368
2734	18.78556452
2735	18.78457278
2736	18.7820876
2737	18.77998428
2738	18.77868659
2739	18.77656857
2740	18.7749729
2741	18.77329213
2742	18.77245224
2743	18.77028137
2744	18.76827589
2745	18.76497619
2746	18.76194517
2747	18.76072287
2748	18.75848765
2749	18.75691875
2750	18.7538025
2751	18.75318377
2752	18.75181335
2753	18.75037589
2754	18.748406
2755	18.74637839
2756	18.7443168
2757	18.74087613
2758	18.73888168
2759	18.73797032
2760	18.73596677
2761	18.73434574
2762	18.73200636
2763	18.72895211
2764	18.72737754
2765	18.72684644
2766	18.72524741
2767	18.72361608
2768	18.72125253
2769	18.71919896
2770	18.71825285
2771	18.71534913
2772	18.71375625
2773	18.71265074
2774	18.71055603
2775	18.70911188
2776	18.70695753
2777	18.70555967
2778	18.70421319
2779	18.70338304
2780	18.70143315
2781	18.7009412
2782	18.6981094
2783	18.69661247
2784	18.69518917
2785	18.69332914
2786	18.69284319
2787	18.69106539
2788	18.68936561
2789	18.68623635
2790	18.68540474
2791	18.68452378
2792	18.68271914
2793	18.68081367
2794	18.67995354
2795	18.67917669
2796	18.67665432
2797	18.67445943
2798	18.67132986
2799	18.67037908
2800	18.6688678
2801	18.66686045
2802	18.66408376
2803	18.66212243
2804	18.65971337
2805	18.6584136
2806	18.65759807
2807	18.6544049
2808	18.65302399
2809	18.65060779
2810	18.6484457
2811	18.64696285
2812	18.64604041
2813	18.64333234
2814	18.64112206
2815	18.63781184
2816	18.63540228
2817	18.6339241
2818	18.63287758
2819	18.63015056
2820	18.62788966
2821	18.62643001
2822	18.62497051
2823	18.62317439
2824	18.62081208
2825	18.61796791
2826	18.61557769
2827	18.61314221
2828	18.61105228
2829	18.6090636
2830	18.60667821
2831	18.6040422
2832	18.60180793
2833	18.60002821
2834	18.59864611
2835	18.59773929
2836	18.59569173
2837	18.59283768
2838	18.5913026
2839	18.58919486
2840	18.58733296
2841	18.58570187
2842	18.58427184
2843	18.58259983
2844	18.58052231
2845	18.57861317
2846	18.57721342
2847	18.57521559
2848	18.57313749
2849	18.57208279
2850	18.57100728
2851	18.56902919
2852	18.56648243
2853	18.56072672
2854	18.55875852
2855	18.55646414
2856	18.55375168
2857	18.55227703
2858	18.54964659
2859	18.54656719
2860	18.54469596
2861	18.54283593
2862	18.54194984
2863	18.53996871
2864	18.53907048
2865	18.53734063
2866	18.53671015
2867	18.5346993
2868	18.53291792
2869	18.53113876
2870	18.52921676
2871	18.52601238
2872	18.52427236
2873	18.52238038
2874	18.52113376
2875	18.51921831
2876	18.5170552
2877	18.5161677
2878	18.51440778
2879	18.51069649
2880	18.5086808
2881	18.50691616
2882	18.50564311
2883	18.50345636
2884	18.50173856
2885	18.50033269
2886	18.49929557
2887	18.49821197
2888	18.49592551
2889	18.49449144
2890	18.49294255
2891	18.49119788
2892	18.48859016
2893	18.48628481
2894	18.48425828
2895	18.48200027
2896	18.480076
2897	18.47835215
2898	18.47693631
2899	18.47391134
2900	18.47251479
2901	18.47113509
2902	18.46854754
2903	18.46795819
2904	18.4665966
2905	18.46535215
2906	18.4632656
2907	18.46155481
2908	18.4587304
2909	18.45719869
2910	18.4541821
2911	18.45282021
2912	18.45090414
2913	18.44965931
2914	18.4478067
2915	18.4454084
2916	18.44284962
2917	18.44150346
2918	18.43960895
2919	18.43838738
2920	18.43526544
2921	18.4329385
2922	18.43079421
2923	18.42783093
2924	18.42537223
2925	18.42292775
2926	18.42087766
2927	18.41921661
2928	18.41801268
2929	18.41501149
2930	18.41259662
2931	18.41008513
2932	18.40831023
2933	18.40680137
2934	18.40482878
2935	18.40350998
2936	18.4018177
2937	18.40012918
2938	18.39708589
2939	18.39398327
2940	18.39298198
2941	18.39122463
2942	18.3895661
2943	18.38817784
2944	18.38601091
2945	18.3842048
2946	18.38288285
2947	18.38021046
2948	18.37728148
2949	18.37112586
2950	18.36928508
2951	18.36798036
2952	18.36697175
2953	18.3649358
2954	18.36211322
2955	18.36050375
2956	18.35557396
2957	18.35459732
2958	18.35277215
2959	18.35065278
2960	18.34787025
2961	18.34540087
2962	18.34393007
2963	18.34285498
2964	18.34090086
2965	18.33786275
2966	18.33557673
2967	18.33392596
2968	18.33168639
2969	18.32985906
2970	18.32825068
2971	18.32727034
2972	18.32632322
2973	18.32383963
2974	18.32112619
2975	18.31886652
2976	18.31722044
2977	18.31526131
2978	18.31411111
2979	18.31231969
2980	18.3096258
2981	18.30801334
2982	18.30675026
2983	18.30343878
2984	18.3024816
2985	18.30124021
2986	18.3004449
2987	18.29805854
2988	18.29683683
2989	18.29569159
2990	18.2940771
2991	18.28810779
2992	18.28490914
2993	18.28385245
2994	18.28134955
2995	18.27810315
2996	18.27639266
2997	18.27340073
2998	18.27077107
2999	18.26524862
3000	18.26374943
3001	18.2621624
3002	18.2591366
3003	18.25712915
3004	18.25592244
3005	18.25293949
3006	18.25073713
3007	18.24891785
3008	18.24652994
3009	18.24373577
3010	18.24137256
3011	18.23843828
3012	18.23574156
3013	18.23425542
3014	18.23247397
3015	18.23001354
3016	18.22936826
3017	18.22719397
3018	18.22546869
3019	18.2239126
3020	18.22096019
3021	18.21849511
3022	18.21694149
3023	18.21521392
3024	18.2139083
3025	18.21187826
3026	18.20912538
3027	18.20623839
3028	18.20454474
3029	18.20239278
3030	18.20023384
3031	18.19909085
3032	18.19778694
3033	18.19492071
3034	18.19274741
3035	18.1905532
3036	18.18865922
3037	18.18686581
3038	18.18472881
3039	18.18332946
3040	18.18239662
3041	18.18118752
3042	18.17989527
3043	18.17816385
3044	18.17677732
3045	18.1752793
3046	18.1736864
3047	18.17261987
3048	18.17051191
3049	18.16919842
3050	18.16717122
3051	18.16456899
3052	18.16300704
3053	18.15993055
3054	18.15691096
3055	18.15427071
3056	18.1528745
3057	18.15069722
3058	18.1488934
3059	18.1476404
3060	18.14505092
3061	18.14400736
3062	18.14204481
3063	18.14079266
3064	18.13822067
3065	18.13602526
3066	18.13437855
3067	18.13234207
3068	18.13158257
3069	18.12878563
3070	18.12763232
3071	18.1260396
3072	18.12404503
3073	18.12335842
3074	18.12254613
3075	18.12186562
3076	18.12081924
3077	18.1180334
3078	18.11575506
3079	18.11335762
3080	18.11244817
3081	18.11172113
3082	18.11044488
3083	18.1093952
3084	18.10812025
3085	18.10690696
3086	18.105093
3087	18.10299622
3088	18.10206979
3089	18.09971092
3090	18.09848833
3091	18.0964398
3092	18.09492958
3093	18.09218643
3094	18.08992313
3095	18.08882474
3096	18.08633646
3097	18.08542832
3098	18.08356502
3099	18.08155033
3100	18.08035543
3101	18.0782065
3102	18.07697673
3103	18.07577236
3104	18.0730852
3105	18.07117315
3106	18.06902923
3107	18.0681802
3108	18.06542341
3109	18.06416236
3110	18.06104268
3111	18.05985088
3112	18.05825171
3113	18.05645415
3114	18.054965
3115	18.05264821
3116	18.05052009
3117	18.04855249
3118	18.0453965
3119	18.04402436
3120	18.0429216
3121	18.0414413
3122	18.03872965
3123	18.03752527
3124	18.03621022
3125	18.03430343
3126	18.03188517
3127	18.02950813
3128	18.02835179
3129	18.02648092
3130	18.02561875
3131	18.02262305
3132	18.02113602
3133	18.01991474
3134	18.01739506
3135	18.01617725
3136	18.01514209
3137	18.01249056
3138	18.01088839
3139	18.00934527
3140	18.00714911
3141	18.00504117
3142	18.00271119
3143	18.00051146
3144	17.99966351
3145	17.9982031
3146	17.99745973
3147	17.99629894
3148	17.99502939
3149	17.99409757
3150	17.99293691
3151	17.99201861
3152	17.99094646
3153	17.98873357
3154	17.98626256
3155	17.98397792
3156	17.98272125
3157	17.98018597
3158	17.9783369
3159	17.97572198
3160	17.97461272
3161	17.97294749
3162	17.97088582
3163	17.9684263
3164	17.96618713
3165	17.96413799
3166	17.96206542
3167	17.95950316
3168	17.95896222
3169	17.95682112
3170	17.95485518
3171	17.95353642
3172	17.95087016
3173	17.94869052
3174	17.94744146
3175	17.94595394
3176	17.94382513
3177	17.94181757
3178	17.9400002
3179	17.93854063
3180	17.93758325
3181	17.93679718
3182	17.93351508
3183	17.9315821
3184	17.93041189
3185	17.92947349
3186	17.9277213
3187	17.92584395
3188	17.92287285
3189	17.92099732
3190	17.91906004
3191	17.91716269
3192	17.9150607
3193	17.91378284
3194	17.91283799
3195	17.91152812
3196	17.9102756
3197	17.90934053
3198	17.90770416
3199	17.90524937
3200	17.90361096
3201	17.90186968
3202	17.90001138
3203	17.89484937
3204	17.89367637
3205	17.89176375
3206	17.89064644
3207	17.88978057
3208	17.88884772
3209	17.88644808
3210	17.8850085
3211	17.88350131
3212	17.88140482
3213	17.87959623
3214	17.87754223
3215	17.87584866
3216	17.87484382
3217	17.87235448
3218	17.86975156
3219	17.86813681
3220	17.86615724
3221	17.86373138
