y_pred,y_eval,residuals
2363.2127642255655,2352.5,10.71276422556548
2363.2127642255655,2350.5,12.71276422556548
2363.2127642255655,2358.1,5.11276422556557
2363.2127642255655,2357.4,5.812764225565388
2363.2127642255655,2358.6,4.61276422556557
2363.2127642255655,2360.1,3.11276422556557
2363.2127642255655,2358.9,4.312764225565388
2363.2127642255655,2352.7,10.512764225565661
2363.2127642255655,2352.8,10.412764225565297
2363.2127642255655,2349.2,14.012764225565661
2363.2127642255655,2351.0,12.21276422556548
2332.829755488264,2342.0,-9.1702445117362
2332.829755488264,2343.0,-10.1702445117362
2332.829755488264,2342.3,-9.470244511736382
2332.829755488264,2345.3,-12.470244511736382
2332.829755488264,2342.5,-9.6702445117362
2332.829755488264,2337.0,-4.1702445117362
2332.829755488264,2346.6,-13.77024451173611
2332.829755488264,2341.9,-9.070244511736291
2332.829755488264,2340.0,-7.1702445117362
2332.829755488264,2340.0,-7.1702445117362
2332.829755488264,2345.8,-12.970244511736382
2332.829755488264,2339.9,-7.070244511736291
2332.829755488264,2345.5,-12.6702445117362
2332.829755488264,2347.6,-14.77024451173611
2332.829755488264,2339.4,-6.570244511736291
2332.829755488264,2342.3,-9.470244511736382
2332.829755488264,2340.9,-8.070244511736291
2332.829755488264,2339.4,-6.570244511736291
2332.829755488264,2340.7,-7.8702445117360185
2332.829755488264,2339.7,-6.8702445117360185
2384.8267564918856,2340.3,44.52675649188541
2332.829755488264,2337.0,-4.1702445117362
2332.829755488264,2335.1,-2.2702445117361094
2210.0887452787942,2214.4,-4.311254721205842
2209.910055458554,2224.8,-14.889944541446312
2209.910055458554,2209.8,0.11005545855368837
2209.910055458554,2214.3,-4.389944541446312
2212.079525106206,2216.6,-4.520474893794017
2212.6304860776013,2214.9,-2.269513922398801
2233.3933488640555,2246.0,-12.606651135944503
2233.5980252405775,2241.9,-8.301974759422592
2235.116593207909,2238.8,-3.6834067920913185
2236.5797574401436,2238.7,-2.1202425598562513
2236.5797574401436,2240.2,-3.6202425598562513
2235.116593207909,2242.5,-7.383406792091137
2213.4682223683653,2217.6,-4.131777631634577
2212.0171974705268,2213.2,-1.182802529473065
2213.3570756176177,2211.8,1.5570756176175564
2211.621691939368,2226.8,-15.17830806063239
2213.3570756176177,2222.1,-8.74292438238217
2235.83161948584,2235.2,0.6316194858400195
2212.0171974705268,2231.4,-19.382802529473338
2237.2826443836784,2232.6,4.682644383678507
2262.4879390003175,2249.4,13.08793900031742
2232.3845993267764,2239.7,-7.315400673223394
2262.4879390003175,2247.9,14.58793900031742
2260.3184693526655,2252.2,8.11846935266567
2261.801274125038,2257.1,4.701274125038253
2265.102345434832,2260.5,4.602345434831932
2255.871442340641,2253.7,2.1714423406410788
2260.7934879825443,2263.7,-2.9065120174554977
2260.7934879825443,2251.6,9.193487982544411
2260.7934879825443,2266.4,-5.6065120174557705
2260.7934879825443,2270.8,-10.006512017455861
2284.1966350222006,2271.4,12.796635022200462
2284.1966350222006,2268.9,15.296635022200462
2284.1966350222006,2293.6,-9.403364977799356
2284.1966350222006,2282.0,2.196635022200553
2285.33559879371,2281.5,3.835598793709778
2290.908923626146,2304.8,-13.891076373854048
2290.908923626146,2313.8,-22.891076373854048
2288.9660286167614,2304.6,-15.633971383238531
2288.9660286167614,2294.3,-5.333971383238804
2320.7453832715278,2308.6,12.145383271527862
2320.7453832715278,2331.6,-10.854616728472138
2323.119529295702,2324.3,-1.1804707042983864
2283.516567159538,2300.7,-17.18343284046159
2319.584662516241,2317.7,1.8846625162414057
2318.1336376184026,2311.9,6.233637618402554
2286.9930453095603,2295.6,-8.60695469043958
2286.9930453095603,2296.9,-9.906954690439761
2279.457370005117,2283.2,-3.7426299948829183
2278.701157667464,2297.1,-18.398842332535878
2278.150196696068,2280.8,-2.6498033039320035
2278.150196696068,2277.0,1.1501966960681784
2256.350032955528,2258.8,-2.4499670444720323
2256.350032955528,2259.0,-2.6499670444718504
2255.593820617875,2250.6,4.993820617874917
2255.593820617875,2259.7,-4.106179382124992
2246.9489474950765,2244.6,2.3489474950765725
2246.340948068813,2248.0,-1.6590519311871503
2245.4052297602875,2239.0,6.4052297602875115
2230.621415637747,2226.6,4.021415637746941
2246.043992106212,2235.0,11.043992106212045
2246.043992106212,2247.0,-0.9560078937879553
2250.6494295162033,2248.0,2.649429516203327
2267.3523751199345,2271.0,-3.6476248800654503
2267.3523751199345,2270.0,-2.6476248800654503
2250.6494295162033,2260.0,-9.350570483796673
2250.6494295162033,2261.0,-10.350570483796673
2246.979710414737,2260.0,-13.020289585263072
2246.979710414737,2260.0,-13.020289585263072
2269.9783624984034,2283.0,-13.021637501596615
2286.9043256666655,2293.0,-6.0956743333345
2286.9043256666655,2294.0,-7.0956743333345
2271.0363359467447,2275.0,-3.963664053255343
2272.935709597348,2286.0,-13.064290402652205
2250.6494295162033,2258.0,-7.350570483796673
2242.4360947429113,2254.0,-11.563905257088663
2244.605564390563,2255.0,-10.394435609437096
2244.605564390563,2309.0,-64.3944356094371
2246.7442711185545,2266.0,-19.25572888144552
2273.5431147429226,2256.0,17.543114742922626
2277.2270755697327,2274.0,3.227075569732733
