y_pred,y_eval,residuals
2471.7599999999998,2470.0,1.7599999999997635
2471.7599999999998,2472.0,-0.24000000000023647
2468.6400000000003,2467.0,1.6400000000003274
2464.6400000000003,2456.0,8.640000000000327
2464.6400000000003,2459.0,5.640000000000327
2464.56,2467.0,-2.4400000000000546
2454.52,2467.0,-12.480000000000018
2447.4,2436.0,11.400000000000091
2463.2400000000002,2444.0,19.240000000000236
2437.4,2414.0,23.40000000000009
2439.8,2407.0,32.80000000000018
2420.5199999999995,2389.0,31.519999999999527
2416.7799999999997,2390.0,26.779999999999745
2355.48,2389.0,-33.51999999999998
2369.64,2389.0,-19.360000000000127
2365.12,2394.0,-28.88000000000011
2387.5199999999995,2389.0,-1.480000000000473
2394.34,2382.0,12.340000000000146
2394.4,2372.0,22.40000000000009
2394.34,2380.0,14.340000000000146
2394.34,2382.0,12.340000000000146
2387.58,2386.0,1.5799999999999272
2355.48,2390.0,-34.51999999999998
2387.58,2380.0,7.579999999999927
2387.5199999999995,2384.0,3.519999999999527
2387.5199999999995,2387.0,0.5199999999995271
2355.48,2387.0,-31.519999999999982
2355.48,2393.0,-37.51999999999998
2369.64,2376.0,-6.360000000000127
2387.5199999999995,2383.0,4.519999999999527
2387.58,2391.0,-3.4200000000000728
2394.4,2388.0,6.400000000000091
2394.4,2389.0,5.400000000000091
2394.4,2386.0,8.400000000000091
2391.9199999999996,2377.0,14.919999999999618
2387.8199999999997,2389.0,-1.180000000000291
2368.8599999999997,2383.0,-14.140000000000327
2310.7200000000003,2316.0,-5.279999999999745
2310.7200000000003,2317.0,-6.279999999999745
2259.2,2264.0,-4.800000000000182
2259.2,2264.0,-4.800000000000182
2322.16,2311.0,11.159999999999854
2310.32,2297.7,12.620000000000346
2310.32,2297.7,12.620000000000346
2315.3599999999997,2300.8,14.55999999999949
2347.52,2342.9,4.619999999999891
2344.2200000000003,2367.5,-23.279999999999745
2348.5,2350.2,-1.699999999999818
2348.5,2350.2,-1.699999999999818
2350.7200000000003,2350.7,0.020000000000436557
2345.9,2358.8,-12.900000000000091
2361.514,2362.3,-0.7860000000000582
2345.9,2368.5,-22.59999999999991
2346.98,2377.5,-30.519999999999982
2346.92,2360.8,-13.88000000000011
2346.98,2368.8,-21.820000000000164
2358.4199999999996,2374.0,-15.580000000000382
2358.4199999999996,2377.7,-19.2800000000002
2360.4200000000005,2373.8,-13.379999999999654
2360.4200000000005,2373.8,-13.379999999999654
2360.4200000000005,2373.8,-13.379999999999654
2356.1400000000003,2369.0,-12.859999999999673
2356.1400000000003,2369.0,-12.859999999999673
2383.9,2400.8,-16.90000000000009
2383.9,2395.8,-11.900000000000091
2362.14,2377.3,-15.16000000000031
2362.14,2377.3,-15.16000000000031
2362.14,2376.1,-13.960000000000036
2380.3,2396.6,-16.299999999999727
2380.3,2396.5,-16.199999999999818
2385.56,2405.5,-19.940000000000055
2385.8799999999997,2404.8,-18.920000000000528
2392.82,2406.4,-13.579999999999927
2392.82,2406.4,-13.579999999999927
2371.0199999999995,2393.1,-22.080000000000382
2360.94,2352.4,8.539999999999964
2362.3,2378.8,-16.5
2359.48,2370.2,-10.7199999999998
2359.48,2370.2,-10.7199999999998
2359.48,2372.9,-13.420000000000073
2349.9800000000005,2357.5,-7.519999999999527
2349.9800000000005,2363.1,-13.119999999999436
2349.9800000000005,2363.3,-13.319999999999709
2359.48,2367.6,-8.11999999999989
2359.48,2367.6,-8.11999999999989
2348.66,2364.7,-16.039999999999964
2348.66,2364.4,-15.740000000000236
2364.4,2359.9,4.5
2364.4,2355.0,9.400000000000091
2336.9800000000005,2357.1,-20.119999999999436
2341.6400000000003,2355.2,-13.55999999999949
2341.46,2347.1,-5.639999999999873
2341.54,2342.2,-0.6599999999998545
2343.74,2339.4,4.339999999999691
2344.92,2343.5,1.4200000000000728
2342.6400000000003,2340.5,2.1400000000003274
2342.6400000000003,2340.5,2.1400000000003274
2341.2599999999998,2334.1,7.1599999999998545
2317.7400000000002,2320.0,-2.2599999999997635
2318.2200000000003,2308.6,9.620000000000346
2291.2200000000003,2286.3,4.920000000000073
2291.2200000000003,2286.3,4.920000000000073
2296.3199999999997,2286.4,9.919999999999618
2292.1,2285.9,6.199999999999818
2292.1,2292.0,0.09999999999990905
2284.2,2281.5,2.699999999999818
2285.2400000000002,2276.5,8.740000000000236
2290.8199999999997,2270.8,20.019999999999527
2287.6,2279.2,8.400000000000091
2287.2,2280.8,6.399999999999636
2287.34,2279.5,7.8400000000001455
2289.56,2281.1,8.460000000000036
2296.1400000000003,2295.3,0.8400000000001455
2296.1400000000003,2295.3,0.8400000000001455
2289.3,2275.5,13.800000000000182
2289.3,2275.5,13.800000000000182
2315.96,2327.8,-11.840000000000146
2315.96,2327.8,-11.840000000000146
2316.88,2319.6,-2.7199999999998
2316.88,2319.6,-2.7199999999998
2284.3199999999997,2276.7,7.619999999999891
2285.7799999999997,2292.2,-6.420000000000073
2302.5000000000005,2298.7,3.8000000000006366
2356.28,2348.5,7.7800000000002
2354.88,2351.3,3.5799999999999272
2355.8599999999997,2352.0,3.8599999999996726
2353.7200000000003,2350.7,3.0200000000004366
2354.56,2348.0,6.559999999999945
2354.56,2346.9,7.6599999999998545
2349.1400000000003,2336.5,12.640000000000327
2351.22,2337.9,13.319999999999709
2351.7400000000002,2344.5,7.2400000000002365
2351.7400000000002,2344.1,7.640000000000327
2357.9000000000005,2345.3,12.600000000000364
2348.5,2347.0,1.5
2354.0800000000004,2334.9,19.18000000000029
2354.0800000000004,2336.1,17.980000000000473
2353.0800000000004,2344.7,8.380000000000564
2353.0800000000004,2343.4,9.680000000000291
2352.14,2348.7,3.4400000000000546
2351.2799999999997,2348.1,3.1799999999998363
2352.9,2353.2,-0.29999999999972715
2352.88,2353.4,-0.5199999999999818
2348.52,2338.5,10.019999999999982
2348.52,2339.2,9.320000000000164
2349.02,2335.2,13.820000000000164
2349.02,2338.9,10.11999999999989
2340.02,2335.8,4.2199999999998
2340.02,2337.6,2.4200000000000728
